feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target,target_name
-1.4131051897960274,2.4935596586539557,-2.741667600693462,0.39255544446882484,0.4856693850547491,-0.9836043713922151,-0.0005090607536815117,-0.2125103559281574,-0.5029972045148429,-0.6851060541701324,1,Class_B
1.6605325374078606,1.123071004880912,-1.0170396957109125,-0.18982027931057377,-2.287174260984771,-0.3384642124401058,-1.1134400518801604,0.9610058054490973,3.4080919306136277,0.4207513201813987,1,Class_B
-0.9280876150612746,-1.1702144745309742,-3.223360668783378,-0.7176198475451839,-4.371219536605388,0.03518960069886545,-0.6432682782665151,1.432509050855809,3.992031237662336,-0.28245941953310716,1,Class_B
-0.5790070398619215,-0.6589028170810016,0.6334350684719041,-0.6618347171969367,-1.1482410008631887,-1.5240739044460898,-0.893068869183005,0.7358483757639335,4.000933182853734,3.0170870313829026,1,Class_B
-0.7972583073598913,-2.547055197156534,1.1609687287481634,0.7232659385903661,-0.8814951582328978,0.6291560820906287,-1.7424967004388692,-0.9423647090766512,2.3694638390137674,-0.583589380486162,0,Class_A
-0.07116055394194926,-0.8304601633559421,1.507106124688804,0.45493774286357147,0.1365192746276529,2.194064546147881,-0.4875758840174389,-0.44754747581111126,-1.0806198859914307,-1.4791515065710583,0,Class_A
1.5170430859547954,1.4575692161129066,-1.993360517547596,-0.5101130012402366,-0.1591265372140621,-1.4631343522975278,-0.3710014219055463,-0.023028175824473633,0.6539061216255745,0.13460215419937838,1,Class_B
-1.0402743767100244,2.314862719676724,1.2043942603561473,-2.099935676384816,2.640438413826991,0.3909397287370462,2.2227551796354015,0.8533199452809004,-5.221498386913555,1.2541765621542298,0,Class_A
0.7331020617774338,-0.7830444923040257,-0.7260888715078351,-1.078967266058128,1.0784243680467944,-0.45028883391696795,1.5209528036824502,0.3584340006412093,-1.9719144299487386,1.6220143344677016,0,Class_A
1.1016055076441693,-3.183981908251748,2.2483194428571336,-0.14231787169252108,-2.1162411505191736,2.5493303130456044,-0.9821626213142998,0.7849102391815882,2.6252249585593312,0.9792497426714158,0,Class_A
-1.0661221245453603,-0.16175064180200405,0.7904975645909013,-1.3918014665684648,3.380388832769224,1.0451977038534839,2.12906930612633,-0.15688909739351148,-5.822833321027753,1.0534074043604176,0,Class_A
0.425184479961616,-1.589274390038558,2.013534806191551,-1.2233736882274808,4.5834065240304245,1.5221076039778647,1.4267182639132612,-1.1188675529732652,-6.132557009200042,1.4566614187858167,0,Class_A
0.18231638023369642,-1.9396314107758694,0.30526353115832283,1.1711417031935922,4.516341982960311,2.744975273820621,0.7611564738668348,-2.2937118793091105,-6.208964830922717,-1.1960346443428116,0,Class_A
-0.18663049606313983,-0.5840245168949323,-0.24717612438556003,-0.08498703804413532,-2.673254508020846,-0.5532680071496758,-0.6654803851012262,1.3425270722856157,4.505513087373398,1.8544252773627452,1,Class_B
0.20198845902709006,-1.6977406919636242,1.9491256191441093,-0.05189617347029518,-0.3606486989519695,2.802075361424659,0.3124493400809817,0.6595950576215933,-0.6770742332734578,0.4074922526166521,0,Class_A
-0.7953170645143626,-3.449324750261071,1.6424203419167425,0.49958068814684475,-0.2869941721860232,2.288184240021104,-1.6654248348284093,-0.9728607095513617,1.106939322717996,-0.29352675268028783,0,Class_A
-0.021212974916712615,0.9578458799063951,0.40149722202455707,-1.1855456428668745,-0.24727529963085515,0.35669076160975943,1.9882313602923185,1.6427854971664495,-1.7827497629507416,0.9639257704843275,0,Class_A
-0.4390087332438324,0.19657985178154425,1.6625165459745892,-1.580794818553315,1.258810203577392,1.4609988591792549,1.3165264142131883,0.6598502221244006,-3.4774029573792475,0.6442995105183849,0,Class_A
-1.3675537562510196,-0.22535681074692393,0.6387179584465386,1.7234601803286576,3.7418856965099723,4.5047778345507545,0.5795483014622866,-1.7998833128043323,-6.715277282117686,-2.964579921634259,0,Class_A
-0.4069232623351696,-1.3172262283181249,0.8773431686384449,-0.4118510675906082,0.8794049395903837,1.2362083134804014,1.0508474297547148,0.08934098305449896,-2.2908426146543923,0.29802422053389654,0,Class_A
0.2256850727399708,2.6728048968908165,1.253294321541485,-0.9595675380101307,-0.5655969343331403,-1.5304726949918264,-2.647226876156161,0.07355873867658798,3.749943328828513,1.3101498271870748,1,Class_B
0.38181954994458805,-2.050539697096811,2.011696461254494,-1.3057452179054487,0.33006153406978156,-0.5103267215907321,-1.226517864403148,-0.5792246629162265,1.2350203511348714,1.5256590552465323,0,Class_A
0.03474913982780608,-1.0757738470713247,1.837987132687384,1.2396024174135598,2.166423231784634,3.4775411778338103,-0.5883599929777914,-1.5147018038354567,-3.3333103940245445,-2.0159241946705593,0,Class_A
-0.23501582937245566,2.468270519529125,-0.6540472506849186,-2.7274542177915784,1.1097324783149358,-2.7848302457922607,-1.4668444688776516,-0.6758133272044705,-0.07085380918553082,0.6989459779098819,1,Class_B
2.2957246011475325,-0.9453151784147685,-0.9330860804838454,1.4878766655300515,3.3065725087530837,2.619665146610788,1.002080331193522,-1.535973506567299,-5.200196240412783,-1.390228598944102,0,Class_A
-0.05706565101066842,1.362581708945636,0.13532815497333872,-1.1971153363303648,-0.9014746687057115,-1.2462707179103027,-2.453347623318505,0.10114416799780772,3.719326840211449,1.5685625554486091,1,Class_B
2.726826794661975,1.2867148166333533,-0.31787344374356075,-1.9363652239134228,0.6692077775425016,-2.742094511181423,-0.7232943683774782,-0.2642462618264113,0.6856264269182889,1.426846790419899,1,Class_B
-0.03882348669745675,0.34880136930831984,-1.2852618433509662,0.09569394177553825,-0.5248591506352174,1.162331466145473,1.883000028506185,1.337621038348253,-1.4947161305008656,0.265180149730851,0,Class_A
0.26476078826732596,-4.130521319248155,2.2693114391893316,-1.8358810209880214,-0.22041199139384116,-1.7049730003379158,-1.0123128932391934,-0.4835546388199842,2.6086153804948973,2.8692815430834866,0,Class_A
-0.3370648256795763,-0.09196347771065105,0.3016525996439279,-0.9716472975639285,-1.1606001277271776,-0.7861758170189116,-2.022330820450803,0.5022017245569517,4.329831329011922,2.8088238187123027,1,Class_B
1.3447985487000405,-1.9041687365076174,2.832598898364883,-1.6489357642960156,4.107370324601149,-0.6635367672448103,-0.6517218889855971,-2.420871216302033,-3.6985565985182824,0.5257408459164361,0,Class_A
-0.10552532806532919,-1.5022709252944724,1.2635708546510298,-2.286119945550058,0.6676401021959644,0.7995206112757444,1.8030059538583298,1.3550989755806182,-2.0966237981187508,2.985903334326524,0,Class_A
0.7380445293915718,0.014663899509339662,-4.030959704408029,-0.8973213062457934,-1.5374088574459193,0.8746129178181719,-0.589104506946659,0.6131122258421314,0.8669934467021544,0.1904499272922664,1,Class_B
1.155463444032668,0.3732213916415661,0.6296925407132052,-2.2957153878727414,0.20977918011057073,1.311569633415722,2.95394039600769,2.2530832246001893,-3.569015946322841,1.9352949130066168,0,Class_A
0.8712261980971099,1.9132277986962327,0.03344053341420872,-2.7591774943677176,0.7005354958366101,-3.698436203387528,-2.579095334092026,-1.0660278332946669,1.9945785605409017,1.1433202904757391,1,Class_B
0.25012479770902263,-0.3618198955517111,-1.5935240671272932,-1.6601011162162358,-1.0005406338867002,-1.925933238123048,-0.610856106859397,0.2293491249893454,1.8929029623656164,1.2634677967917591,1,Class_B
0.8474482106813118,-1.4496907497636264,2.625276891485613,-2.108075691759799,2.0729019370983583,0.08823361906833893,0.4330982837259364,-0.2839748027905382,-2.4182967484256768,1.9121511870632053,0,Class_A
0.28171788512867446,-1.7138695681558715,0.30041548517955874,-0.9509017280715786,2.421643218829425,-0.5065909442790995,1.1884631188505346,-0.5932173911843325,-2.7368828444501228,1.7456183162848355,0,Class_A
0.47145207718798043,1.6934171708966672,1.9433593035353187,-2.092504314707144,-0.5786253009516347,-2.4559402978172704,-2.3108637969156423,0.2123742518339281,3.7482462843518762,2.212252122905583,1,Class_B
-0.6394567651047393,0.233887006126831,0.5818320593201214,-0.7025313487914615,2.8856300073912804,1.5333977346081533,1.9102661638714664,-0.20242412973150692,-5.5673303627622825,-0.010618968554074293,0,Class_A
0.28896670096690225,1.3173656643418097,-2.054870864054167,-2.71092443737742,0.4143356942601346,-1.3182896161318358,-0.19571028455791717,0.15533073639305606,-1.1191443954274098,0.8208415192687752,1,Class_B
2.2951606720535165,-2.2885628484243936,-0.8416068663531502,-0.271537596194236,0.9767153802559713,-0.8777321289415776,1.0355300055578187,-0.31199797294767073,-0.7607315819801765,1.60385232281575,0,Class_A
1.2379588212081676,1.7401590007449268,-0.3822613864551956,-2.735426510763936,-0.7805191932459763,-1.5287911327752508,-2.940411058055596,-0.15803142495193834,2.8163986736205824,1.0747755243894548,1,Class_B
-0.7836235620576951,0.3951793899732332,2.58412641334412,-1.9917961891500444,2.191030905605459,1.053100621993591,1.3837033119993882,0.32646926686030925,-4.384661018692119,0.7950530977253304,0,Class_A
0.32544518827646685,-1.7387038914491098,0.8591780271403968,0.6292134444072826,0.2157041595492597,1.7285232985134962,-0.7323840071520751,-0.7806080146059858,-0.3642899501715476,-0.9400711194267868,0,Class_A
0.5426737853575486,-0.9570006843502272,-0.41036507305702963,-0.7676838902051517,1.8826087781040353,0.9834803332090962,1.7504977425639163,0.07523575206103773,-3.7456847714010117,0.9428789374720772,0,Class_A
-1.2889545424872684,-0.25155398670565043,0.9533089651442757,-2.2251016007571565,-1.4871214811268785,-0.7911710636726688,-2.3496667717924464,0.7847452350539231,4.506865454059112,3.316699991751513,1,Class_B
-0.9384544985271531,-0.809650676029775,-1.601949082074131,0.6005279458123376,2.2608110111306985,0.5255413589205574,1.4884059230452538,-0.7746651691931595,-3.5914425652789577,-0.1457366333055572,0,Class_A
-0.8883379856704551,-1.8201413771773662,2.0338666011238677,-0.01242614838655376,1.0700209614162575,4.9690207967060775,0.7160610096978035,0.33684536629207623,-3.6531037677353786,-0.1559008589404478,0,Class_A
1.893954323518528,-2.2058249390168374,4.42826118159608,-3.6873366888588066,0.4909920448953715,-1.4218628105536562,-0.8032245375449854,0.15815943261309898,0.8345743011497339,3.276353394579632,0,Class_A
0.47685206423703563,-0.9221804915239198,0.35425871327811864,-0.5165737597965219,1.4624804446806985,0.7713272457181038,0.9448211280332361,-0.25504516241487935,-2.70444271943362,0.2925787663867726,0,Class_A
-0.3768666494597489,0.6682430673922318,-1.2722202018641429,-0.08604153048315688,-1.8164311810576996,-1.8671471994838194,-1.246207456411482,0.21311474523822824,3.6573215137867447,0.2808358619707758,1,Class_B
0.7074285342229368,-0.03052416076827369,-0.14016812079986174,-2.6187040461493183,-0.12255274857842458,-1.5075758580202114,2.7518281692458144,1.9434576388707194,-1.6484827545125575,2.7858696468857604,0,Class_A
0.29753863522024,2.288829990031611,-0.5840168348565089,-1.3212170162070875,0.16298595198353527,1.6654165439965043,3.106338115224652,2.3916015918545948,-3.961238230099066,0.8519314511945276,0,Class_A
-1.0132356955843047,-0.41913082796596657,0.5304239589447137,0.2569269940123502,2.3259221401008467,1.8034047955543238,0.6687014001142055,-0.7133199381813735,-3.606031789864848,-0.30110195303968923,0,Class_A
-0.30321893177455866,-2.1997249992506465,-0.5050765055441984,0.6553671764983682,3.0288946210132472,-0.15118489833115278,0.4664580387130105,-1.9914675510641437,-3.0629790304650046,-0.1885983632745969,0,Class_A
0.7017401991836565,0.4817177991403736,-2.2214875270160173,0.8438891130292905,-3.651551197030818,1.08047131185895,-0.9646516172996323,1.4818217436588883,4.24718727780219,-0.17316276722176482,1,Class_B
0.32263139962559345,2.1111956418732403,-0.22108538423812496,-1.7987086334777023,1.2038625483764718,-2.502005966503833,-0.47262853668031923,-0.24830045021415356,-0.1937348060309259,1.232032760082318,1,Class_B
-0.4529946592752902,0.18733532169966527,-1.8210507575372779,-1.2516849492614255,1.477642729490452,-2.0030937674950526,1.3667316635834035,0.04444935778894196,-1.7014465553894726,1.7954469305069451,1,Class_B
-1.1191258120803118,0.9469935812929409,2.0179489521847245,0.19726352671789837,1.8346747325316377,4.243458310904269,1.1186161890409179,0.5351708182771601,-4.544744652857948,-0.4605452920142026,0,Class_A
-0.34182586888237204,1.5781396417527862,-1.6732126027626197,2.2861895110750607,2.2397961991336572,4.847193700822075,2.28432623313061,-0.003892247158489028,-6.64636042840628,-2.853018520632833,0,Class_A
-1.765762465518106,-0.26244855235259235,0.0029603814750196467,-0.3722089522592611,-0.21281476678760292,-1.6490510799472649,1.475868564763449,1.0888758997272494,0.8451543661129676,2.4411323190203342,1,Class_B
0.10933684275588028,-1.6216497597227937,-0.3309385801422162,-0.25465871675238005,0.4053902137255707,-0.4500395877212868,0.9005307242732037,0.15664368387533031,-0.2511075266615829,1.5304094217093511,0,Class_A
-0.11065811709027155,0.689732562699382,-2.000671033092436,-0.6569813242740636,-1.850968566572408,0.8284783350607052,-0.20879087605686453,1.3266395601823846,1.5300492396907721,0.760429335832442,1,Class_B
3.0290929914745495,0.8553637731520383,-1.3105918606150169,-0.5612020043230748,0.1631160478804634,-1.211384161555993,-0.1651089151252032,0.18165532010328542,0.7639888401897056,1.2676687150672445,1,Class_B
1.007648027585613,-1.096800026169456,1.7353012991206778,-2.5768464968537463,2.1938201139887408,1.7508483263924774,2.858975782089403,1.3165501261122194,-5.1683077694376145,2.8278635532976653,0,Class_A
-1.1483107875154437,0.6859292757024262,-0.9779770210605272,-0.05284524263032253,1.6802485891157046,0.7506648988407523,1.9329444777115112,0.01599563595953524,-4.2104095514186675,-0.706595574934519,0,Class_A
0.41323591510557117,-1.9364967886770734,2.7707672172486832,-2.595052026976811,0.7740741404523545,-1.41881598390454,-0.5446109019979062,-0.30182229124704263,0.24733638569047536,2.2305478316509304,0,Class_A
-0.14988985005231695,-2.04301737883982,1.4150561102341541,-0.8198164693076323,3.503034351877917,-0.18338862952030843,-0.13367147267715662,-2.0883765021676237,-3.5240370775305023,0.22388863285527572,0,Class_A
-0.5230368673273819,0.5448902100080171,-1.6205458472327667,-1.3394165332480394,-1.661953978398652,-0.960316678568667,-1.1162527399793774,0.5325930736417058,2.4041906519965734,0.6408505572146629,1,Class_B
0.831709758351537,0.39788195219384803,-1.2124835532126608,-0.1551530462241979,-2.4201677324813167,0.5978771926551434,-1.0211016830502082,1.275786517472118,3.52936915247375,1.1631005632682512,1,Class_B
-0.6274049131825084,-0.6424019965116841,-0.12975144827060814,0.6730176461264807,2.7019107822671833,2.61129155171533,1.121751133947316,-0.7240085962105622,-4.581516487190789,-0.4384193501513374,0,Class_A
0.04786489704255587,-1.7534358452096415,-0.7018332811527987,-1.3514988384840845,-0.050832972026150114,-0.5796873614511961,2.297156071040533,1.5991247925340566,-0.42122470004009493,3.6394585735908422,1,Class_B
-1.5189133212688817,0.36961233585055653,-0.08304602028688612,-0.167319993196286,4.798664083477345,1.2180321183606968,1.7892552047341406,-1.3861564909141517,-7.116800162151574,-0.2895495395055494,0,Class_A
-0.8180073857223892,-2.439172021019048,2.2137070035937407,-1.4460765049277218,0.06599922252143675,-1.0784169700382225,-1.0007577794911349,-0.38283557899339665,1.7767666208176445,2.0366446751712686,0,Class_A
-1.0310370663562358,0.5381342122999866,-1.8582330398998932,-0.3434885082235387,-1.9453208307894942,-0.67421300344083,-1.2585469963528555,0.48994344741762547,3.1485197293310017,0.38384520246299936,1,Class_B
0.3531642948812265,0.8122182644700474,-1.2200855886935136,-0.6463846045538095,0.33374562504885863,-2.706975726751148,0.3365305019201843,-0.11243445737863733,0.46260755513786345,0.8132047403869638,1,Class_B
-0.11350360945569458,-0.17048749393698848,-0.391249824803674,-0.5468197948175131,1.9387324414048865,0.9608242319538989,2.8069682589147944,0.5184477643686222,-4.833811772991779,0.5151796293510472,0,Class_A
-0.2894659213235031,3.4000288628199735,0.30923349494272245,0.41463381144920275,-0.8962598910966069,-0.4003117495045393,-1.1464041497652628,0.7090366011873603,2.3569743162255867,0.0929695734292928,1,Class_B
-0.6424377602816908,-0.5255076057925958,2.2194345450445643,-0.320092499322464,-0.04162263594115534,2.7927345227774785,0.41430994989804204,0.6390842643847952,-1.6852085826212118,-0.3357117327599879,0,Class_A
2.8263688769693722,-3.3655438863904745,1.0876160230056497,-1.1165434034015873,-0.8714069352823306,-1.8436856314268755,-1.4347238516829313,-0.69972707219107,3.2241926224066892,1.534111174323452,0,Class_A
-0.8038168584562375,-0.3228285614922757,2.372279893186165,-1.9012263620881646,1.4774062305029894,2.761658062085387,1.920515258766385,1.2720433355976182,-4.3194067792558934,1.6055634410445425,0,Class_A
-0.9175398112397336,-1.401504498121367,-1.645869685042662,-1.4247425016142263,-1.5255523885924347,-0.322863576737239,-1.3497060713743436,0.5939230742367312,3.3094356025409146,2.535183744407303,1,Class_B
-1.3584450186297274,-1.5222532120520125,-3.1437522642656854,1.4494078333134195,-4.101387915955643,2.694924893983541,0.04541929647410581,2.223730654783346,4.239195669429596,1.103574911173258,1,Class_B
0.16209655527725816,-1.029497684344515,-0.38901961035611277,-1.142040510966556,-1.793731285416811,0.4891288899726498,-0.9096408927819731,1.3756052949186253,3.52017003246116,3.1689892731349394,1,Class_B
-0.5525435283433527,-0.839977599415024,0.5929481230041447,-1.449321076268941,-0.8761189562085114,-0.2543559611691375,0.401022442366331,0.8533675994278758,0.4698846733351632,1.171158645786375,0,Class_A
0.2981333972092237,-0.9614265652011453,1.5304827515597297,-0.0803286592227005,2.523071641634007,0.7639073246632867,-0.8707743530482042,-1.7879568084848223,-2.3591749237318655,-0.6457438668024236,0,Class_A
-0.42194228568745107,2.3212361802534947,1.0335897335464606,-0.5091717401646558,1.0509481541378456,-3.0666652095772466,-1.777985112651209,-0.7012168863667195,2.4853140422794295,1.6188737902043087,1,Class_B
-1.0009930854425422,0.4492958650323352,-4.972437303948919,-0.6315693931357647,-2.068314374536444,-0.23446835125299514,1.4516380202445278,0.9748757533442082,-0.9683425926744521,-1.6983253398355513,1,Class_B
0.19739523526427755,-2.970732715289228,1.2563711047487516,-0.16639627371319266,1.4710563502060638,1.1779001960447688,0.11568065787186677,-0.8954024623293807,-1.6371000845664643,0.6235576784801278,0,Class_A
0.18015863495359583,1.0719551637388354,2.217785481329714,-3.020219066747852,2.4376788387766952,0.4797113342154513,2.196139135043836,0.9895130434636676,-5.126660747266795,1.902889818573471,0,Class_A
1.269044485001615,-1.5202759177595757,0.7535056642475587,-1.391832013911096,1.44225651047319,0.9002493052811088,2.1234035127812803,0.5729428702783314,-3.557567020902982,1.4914088448960243,0,Class_A
0.6629790380950215,2.1996746508994605,0.36371426575900956,0.16856709532655767,0.4589984081096259,-2.408673791146356,-2.6043788340585787,-0.8670612970023739,3.6481252200373957,1.2132852293247964,1,Class_B
-1.1217980235976779,-3.0168677326451085,2.951034208375047,-2.4992479039206454,0.9073923600404887,0.5674367268220037,0.023895326968670583,0.1453234439758775,-0.7930967639206635,2.767941508770278,0,Class_A
2.1725055891745524,1.3721010234573967,-2.7198857111623864,-1.4849745820650022,-0.506077725947972,-0.19849265797744586,1.1006274371303544,0.993027027350724,-1.5431160194259423,0.042807628983552615,1,Class_B
1.85840706453868,1.2361241874305702,-0.009170158916815718,-1.7576453725174952,0.5792178200082749,-2.6868670549436215,0.3396245101658504,0.23396076066354216,0.009006156949013189,1.492558151285724,1,Class_B
0.3238437234116266,0.2308187426038787,-2.0288595253910655,-0.1983349340423528,-1.0857119748621316,-1.5681417608221933,0.3470563867211507,0.47154352640375113,1.3747564018305136,0.41996747992768757,1,Class_B
-0.4959083297041294,4.201008263470854,-1.08248558770964,-0.3595633574626569,-0.07567318128275002,-2.0441696058119745,-1.5389783220359115,-0.4409579974149973,1.009533705592478,-1.465832001001353,1,Class_B
-0.40758142759702937,-0.9081014385364172,1.6273235051716064,-0.8526257583305084,-0.083335723018502,-2.156462313169623,-1.195392472304511,0.335858951762382,4.1678534141986825,4.2350425209752025,1,Class_B
-2.8166085705197084,-1.5511097727124006,-3.8458499734272826,-1.6739088554232153,-3.8840694554406694,-0.5147594718297257,-0.1338693264923051,1.2867330382047497,2.6923317262510085,-0.19040182639701553,1,Class_B
-0.9568761773823097,-1.8168818728028495,2.131873425833923,-2.9776818310611715,3.34143641203552,-2.65073474962648,0.5115479754378431,-0.8010639012300604,-1.9174290261718154,4.048116200731977,0,Class_A
-1.430430172192788,0.3543207264424707,0.36177742001085567,-1.3981083127471914,-0.4812773328114305,-0.08240752374698201,-1.3526119024913148,0.8226552358763485,2.7127351926422563,3.1477521337882353,1,Class_B
-1.2306838821003936,2.492396248695046,-1.057199552585348,-0.4240325686502924,-0.7400427272699839,0.145838653773249,-1.505838772092313,0.4693427753678521,1.834016614374596,0.4065424629966098,1,Class_B
